date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:15:46	65452/65452	---M--	200	added ('OK')	application/font-woff	etag:%2256ddb135-ffac%22	https://agileui.com/demo/monarch/assets-minified/fontawesome-webfont.woff?v=4.0.3	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/fontawesome-webfontba72.woff	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:46	112160/112160	---M--	200	added ('OK')	application/octet-stream	etag:%2256ddb135-1b620%22	https://agileui.com/demo/monarch/assets-minified/fontawesome-webfont.ttf?v=4.0.3	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/fontawesome-webfontba72.ttf	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:47	287007/287007	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2256ddb134-4611f%22	https://agileui.com/demo/monarch/assets-minified/fontawesome-webfont.svg?v=4.0.3	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/fontawesome-webfontba72.svg	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:47	29372/29372	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2256ddb137-72bc%22	https://agileui.com/demo/monarch/assets-minified/linecons.eot?28801370	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/linecons8f44.eot	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:47	17548/17548	---M--	200	added ('OK')	application/font-woff	etag:%2256ddb138-448c%22	https://agileui.com/demo/monarch/assets-minified/linecons.woff?28801370	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/linecons8f44.woff	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:47	29204/29204	---M--	200	added ('OK')	application/octet-stream	etag:%2256ddb138-7214%22	https://agileui.com/demo/monarch/assets-minified/linecons.ttf?28801370	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/linecons8f44.ttf	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:47	33917/33917	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2256ddb137-847d%22	https://agileui.com/demo/monarch/assets-minified/linecons.svg?28801370	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/linecons8f44.svg	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:48	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:51%20GMT	https://agileui.com/demo/monarch/assets-minified/spinnericon.eot?39661457	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/spinnericonb7a7.eot	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:48	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:51%20GMT	https://agileui.com/demo/monarch/assets-minified/spinnericon.woff?39661457	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/spinnericonb7a7.woff	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:48	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:51%20GMT	https://agileui.com/demo/monarch/assets-minified/spinnericon.ttf?39661457	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/spinnericonb7a7.ttf	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:48	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:52%20GMT	https://agileui.com/demo/monarch/assets-minified/spinnericon.svg?39661457	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/spinnericonb7a7.svg	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:49	77459/77459	---M--	200	added ('OK')	image/png	etag:%2256ddaf87-12e93%22	https://agileui.com/demo/images/colorpicker.png	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/images/colorpicker.png	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:49	329/329	---M--	200	added ('OK')	image/gif	etag:%2256ddaf88-149%22	https://agileui.com/demo/images/jcrop.gif	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/images/jcrop.gif	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:49	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:52%20GMT	https://agileui.com/demo/monarch/images/animated-overlay.gif	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/images/animated-overlay.gif	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:49	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:52%20GMT	https://agileui.com/demo/monarch/images/loader-dark.gif	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/images/loader-dark.gif	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:49	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:53%20GMT	https://agileui.com/demo/monarch/img/loading.gif	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/img/loading.gif	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:50	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:53%20GMT	https://agileui.com/demo/monarch/img/error.png	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/img/error.png	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:50	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:53%20GMT	https://agileui.com/demo/monarch/img/play-pause.png	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/img/play-pause.png	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:50	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:53%20GMT	https://agileui.com/demo/monarch/img/video-play.png	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/img/video-play.png	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:50	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:53%20GMT	https://agileui.com/demo/monarch/assets-minified/images/default/sprite.png	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/images/default/sprite.png	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:50	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:54%20GMT	https://agileui.com/demo/monarch/assets-minified/images/default/sprite_x.png	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/images/default/sprite_x.png	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:51	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:54%20GMT	https://agileui.com/demo/monarch/assets-minified/images/default/sprite_y.png	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/images/default/sprite_y.png	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:51	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:54%20GMT	https://agileui.com/demo/monarch/assets-minified/images/default/sprite_next.png	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/images/default/sprite_next.png	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:51	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:54%20GMT	https://agileui.com/demo/monarch/assets-minified/images/default/sprite_prev.png	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/images/default/sprite_prev.png	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:51	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:55%20GMT	https://agileui.com/demo/monarch/assets-minified/images/default/default_thumb.png	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/images/default/default_thumb.png	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:52	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:55%20GMT	https://agileui.com/demo/monarch/assets-minified/images/default/loader.gif	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/images/default/loader.gif	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:52	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:55%20GMT	https://agileui.com/demo/monarch/assets-minified/images/facebook/default_thumbnail.gif	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/assets-minified/images/facebook/default_thumbnail.gif	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:52	1738/1738	---M--	200	added ('OK')	image/gif	etag:%2256ddaf87-6ca%22	https://agileui.com/demo/images/animated-overlay.gif	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/images/animated-overlay.gif	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:52	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Nov%202016%2000:15:55%20GMT	https://agileui.com/demo/monarch/img/clear.png	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/img/clear.png	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:53	2689/2689	---M--	200	added ('OK')	image/png	etag:%2256ddaf83-a81%22	https://agileui.com/demo/image-resources/logo-admin.png	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/image-resources/logo-admin.png	(from https://agileui.com/demo/monarch/assets-minified/admin-all-demo.css)
18:15:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Nov%202016%2000:15:56%20GMT	https://agileui.com/demo/monarch/demo/admin-angular/$location.absUrl(	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/demo/admin-angular/$location.absUrl(	(from https://code.angularjs.org/1.2.13/angular.js)
18:15:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Nov%202016%2000:15:57%20GMT	https://agileui.com/demo/monarch/demo/admin-angular/oldUrl	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/demo/admin-angular/oldUrl	(from https://code.angularjs.org/1.2.13/angular.js)
18:15:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Nov%202016%2000:15:57%20GMT	https://agileui.com/demo/monarch/demo/admin-angular/$location.absUrl(	C:/Users/Luis%20Puc/Desktop/Prueba/PaginaWeb/agileui.com/demo/monarch/demo/admin-angular/$location.absUrl(	(from https://code.angularjs.org/1.2.13/angular.js)
